,originalLocation,col_1_label,col_1_qty,col_2_label,col_2_qty,col_3_label,col_3_qty,col_4_label,col_4_qty,col_5_label,col_5_qty,col_6_label,col_6_qty,col_7_label,col_7_qty,col_8_label,col_8_qty,col_9_label,col_9_qty,col_10_label,col_10_qty,col_11_label,col_11_qty,col_12_label,col_12_qty,col_13_label,col_13_qty,col_14_label,col_14_qty,col_15_label,col_15_qty,col_16_label,col_16_qty,col_17_label,col_17_qty,col_18_label,col_18_qty
745,I-10-12,APQKWK,9.0,APQKWK,9.0,APQKWK,9.0,APQKWK,9.0,APQKWK,9.0,APQKWK,9.0,APQKWK,9.0,APQKWK,9.0,APQKWK,9.0,APQKWK,9.0,APQKWK,9.0,APQKWK,9.0,APQKWK,9.0,APQKWK,9.0,APQKWK,9.0,APQKWK,9.0,APQKWK,9.0,APQKWK,9.0
746,I-10-13,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5
752,I-13-11,2OAVPY,10.5,2OAVPY,10.5,2OAVPY,10.5,2OAVPY,10.5,2OAVPY,10.5,2OAVPY,10.5,2OAVPY,10.5,2OAVPY,10.5,2OAVPY,10.5,2OAVPY,10.5,2OAVPY,10.5,2OAVPY,10.5,2OAVPY,10.5,2OAVPY,10.5,2OAVPY,10.5,2OAVPY,10.5,2OAVPY,10.5,2OAVPY,10.5
753,I-13-12,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0,2OAVPY,11.0
754,I-13-13,TB6WIP,8.5,TB6WIP,8.5,TB6WIP,8.5,TB6WIP,8.5,TB6WIP,8.5,TB6WIP,8.5,TB6WIP,8.5,TB6WIP,8.5,TB6WIP,8.5,TB6WIP,8.5,TB6WIP,8.5,TB6WIP,8.5,TB6WIP,8.5,TB6WIP,8.5,TB6WIP,8.5,TB6WIP,8.5,TB6WIP,8.5,TB6WIP,8.5
760,I-14-11,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0
761,I-14-12,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5
762,I-14-13,2T1DJM,8.0,2T1DJM,8.0,2T1DJM,8.0,2T1DJM,8.0,2T1DJM,8.0,2T1DJM,8.0,2T1DJM,8.0,2T1DJM,8.0,2T1DJM,8.0,2T1DJM,8.0,2T1DJM,8.0,2T1DJM,8.0,2T1DJM,8.0,2T1DJM,8.0,2T1DJM,8.0,2T1DJM,8.0,2T1DJM,8.0,2T1DJM,8.0
768,I-15-11,HOUJQN,9.5,HOUJQN,9.5,HOUJQN,9.5,HOUJQN,9.5,HOUJQN,9.5,HOUJQN,9.5,HOUJQN,9.5,HOUJQN,9.5,HOUJQN,9.5,HOUJQN,9.5,HOUJQN,9.5,HOUJQN,9.5,HOUJQN,9.5,HOUJQN,9.5,HOUJQN,9.5,HOUJQN,9.5,HOUJQN,9.5,HOUJQN,9.5
769,I-15-12,HOUGRO,9.5,HOUGRO,9.5,HOUGRO,9.5,HOUGRO,9.5,HOUGRO,9.5,HOUGRO,9.5,HOUGRO,9.5,HOUGRO,9.5,HOUGRO,9.5,HOUGRO,9.5,HOUGRO,9.5,HOUGRO,9.5,HOUGRO,9.5,HOUGRO,9.5,HOUGRO,9.5,HOUGRO,9.5,HOUGRO,9.5,HOUGRO,9.5
770,I-15-13,YKQY4X,4.0,YKQY4X,4.0,YKQY4X,4.0,YKQY4X,4.0,YKQY4X,4.0,YKQY4X,4.0,YKQY4X,4.0,YKQY4X,4.0,YKQY4X,4.0,YKQY4X,4.0,YKQY4X,4.0,YKQY4X,4.0,YKQY4X,4.0,YKQY4X,4.0,YKQY4X,4.0,YKQY4X,4.0,YKQY4X,4.0,YKQY4X,4.0
776,I-16-11,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0,8BSFSA,9.0
777,I-16-12,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5,8BSFSA,10.5
778,I-16-13,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5
784,I-17-11,EAJXUV,11.0,EAJXUV,11.0,EAJXUV,11.0,EAJXUV,11.0,EAJXUV,11.0,EAJXUV,11.0,EAJXUV,11.0,EAJXUV,11.0,EAJXUV,11.0,EAJXUV,11.0,EAJXUV,11.0,EAJXUV,11.0,EAJXUV,11.0,EAJXUV,11.0,EAJXUV,11.0,EAJXUV,11.0,EAJXUV,11.0,EAJXUV,11.0
785,I-17-12,I1X92B,7.0,I1X92B,7.0,I1X92B,7.0,I1X92B,7.0,I1X92B,7.0,I1X92B,7.0,I1X92B,7.0,I1X92B,7.0,I1X92B,7.0,I1X92B,7.0,I1X92B,7.0,I1X92B,7.0,I1X92B,7.0,I1X92B,7.0,I1X92B,7.0,I1X92B,7.0,I1X92B,7.0,I1X92B,7.0
786,I-17-13,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0,I1X92B,8.0
792,I-18-11,2T1DJM,10.0,2T1DJM,10.0,2T1DJM,10.0,2T1DJM,10.0,2T1DJM,10.0,2T1DJM,10.0,2T1DJM,10.0,2T1DJM,10.0,2T1DJM,10.0,2T1DJM,10.0,2T1DJM,10.0,2T1DJM,10.0,2T1DJM,10.0,2T1DJM,10.0,2T1DJM,10.0,2T1DJM,10.0,2T1DJM,10.0,2T1DJM,10.0
793,I-18-12,D05ZS7,6.5,D05ZS7,6.5,D05ZS7,6.5,D05ZS7,6.5,D05ZS7,6.5,D05ZS7,6.5,D05ZS7,6.5,D05ZS7,6.5,D05ZS7,6.5,D05ZS7,6.5,D05ZS7,6.5,D05ZS7,6.5,D05ZS7,6.5,D05ZS7,6.5,D05ZS7,6.5,D05ZS7,6.5,D05ZS7,6.5,D05ZS7,6.5
794,I-18-13,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5,D05ZS7,7.5
800,I-19-11,I1X92B,9.0,I1X92B,9.0,I1X92B,9.0,I1X92B,9.0,I1X92B,9.0,I1X92B,9.0,I1X92B,9.0,I1X92B,9.0,I1X92B,9.0,I1X92B,9.0,I1X92B,9.0,I1X92B,9.0,I1X92B,9.0,I1X92B,9.0,I1X92B,9.0,I1X92B,9.0,I1X92B,9.0,I1X92B,9.0
801,I-19-12,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0
802,I-19-13,I1X92B,12.0,I1X92B,12.0,I1X92B,12.0,I1X92B,12.0,I1X92B,12.0,I1X92B,12.0,I1X92B,12.0,I1X92B,12.0,I1X92B,12.0,I1X92B,12.0,I1X92B,12.0,I1X92B,12.0,I1X92B,12.0,I1X92B,12.0,I1X92B,12.0,I1X92B,12.0,I1X92B,12.0,I1X92B,12.0
808,I-20-11,D05ZS7,8.5,D05ZS7,8.5,D05ZS7,8.5,D05ZS7,8.5,D05ZS7,8.5,D05ZS7,8.5,D05ZS7,8.5,D05ZS7,8.5,D05ZS7,8.5,D05ZS7,8.5,D05ZS7,8.5,D05ZS7,8.5,D05ZS7,8.5,D05ZS7,8.5,D05ZS7,8.5,D05ZS7,8.5,D05ZS7,8.5,D05ZS7,8.5
809,I-20-12,D05ZS7,9.5,D05ZS7,9.5,D05ZS7,9.5,D05ZS7,9.5,D05ZS7,9.5,D05ZS7,9.5,D05ZS7,9.5,D05ZS7,9.5,D05ZS7,9.5,D05ZS7,9.5,D05ZS7,9.5,D05ZS7,9.5,D05ZS7,9.5,D05ZS7,9.5,D05ZS7,9.5,D05ZS7,9.5,D05ZS7,9.5,D05ZS7,9.5
810,I-20-13,D05ZS7,10.5,D05ZS7,10.5,D05ZS7,10.5,D05ZS7,10.5,D05ZS7,10.5,D05ZS7,10.5,D05ZS7,10.5,D05ZS7,10.5,D05ZS7,10.5,D05ZS7,10.5,D05ZS7,10.5,D05ZS7,10.5,D05ZS7,10.5,D05ZS7,10.5,D05ZS7,10.5,D05ZS7,10.5,D05ZS7,10.5,D05ZS7,10.5
816,I-21-11,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0,I1X92B,13.0
817,I-21-12,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0
818,I-21-13,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5
824,I-22-11,6M2FJM,9.0,6M2FJM,9.0,6M2FJM,9.0,6M2FJM,9.0,6M2FJM,9.0,6M2FJM,9.0,6M2FJM,9.0,6M2FJM,9.0,6M2FJM,9.0,6M2FJM,9.0,6M2FJM,9.0,6M2FJM,9.0,6M2FJM,9.0,6M2FJM,9.0,6M2FJM,9.0,6M2FJM,9.0,6M2FJM,9.0,6M2FJM,9.0
825,I-22-12,Y813MQ,5.0,Y813MQ,5.0,Y813MQ,5.0,Y813MQ,5.0,Y813MQ,5.0,Y813MQ,5.0,Y813MQ,5.0,Y813MQ,5.0,Y813MQ,5.0,Y813MQ,5.0,Y813MQ,5.0,Y813MQ,5.0,Y813MQ,5.0,Y813MQ,5.0,Y813MQ,5.0,Y813MQ,5.0,Y813MQ,5.0,Y813MQ,5.0
826,I-22-13,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0,M67GNC,10.0
832,I-23-11,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0
833,I-23-12,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0
834,I-23-13,SMMRK3,15.0,SMMRK3,15.0,SMMRK3,15.0,SMMRK3,15.0,SMMRK3,15.0,SMMRK3,15.0,SMMRK3,15.0,SMMRK3,15.0,SMMRK3,15.0,SMMRK3,15.0,SMMRK3,15.0,SMMRK3,15.0,SMMRK3,15.0,SMMRK3,15.0,SMMRK3,15.0,SMMRK3,15.0,SMMRK3,15.0,SMMRK3,15.0
840,I-24-11,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5
841,I-24-12,N6JU7C,6.5,N6JU7C,6.5,N6JU7C,6.5,N6JU7C,6.5,N6JU7C,6.5,N6JU7C,6.5,N6JU7C,6.5,N6JU7C,6.5,N6JU7C,6.5,N6JU7C,6.5,N6JU7C,6.5,N6JU7C,6.5,N6JU7C,6.5,N6JU7C,6.5,N6JU7C,6.5,N6JU7C,6.5,N6JU7C,6.5,N6JU7C,6.5
842,I-24-13,S90CD9,7.0,S90CD9,7.0,S90CD9,7.0,S90CD9,7.0,S90CD9,7.0,S90CD9,7.0,S90CD9,7.0,S90CD9,7.0,S90CD9,7.0,S90CD9,7.0,S90CD9,7.0,S90CD9,7.0,S90CD9,7.0,S90CD9,7.0,S90CD9,7.0,S90CD9,7.0,S90CD9,7.0,S90CD9,7.0
848,J-01-11,2T1DJM,6.0,2T1DJM,6.0,2T1DJM,6.0,2T1DJM,6.0,2T1DJM,6.0,2T1DJM,6.0,2T1DJM,6.0,2T1DJM,6.0,2T1DJM,6.0,2T1DJM,6.0,2T1DJM,6.0,2T1DJM,6.0,2T1DJM,6.0,2T1DJM,6.0,2T1DJM,6.0,2T1DJM,6.0,2T1DJM,6.0,2T1DJM,6.0
849,J-01-12,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5,2T1DJM,7.5
850,J-01-13,2T1DJM,8.5,2T1DJM,8.5,2T1DJM,8.5,2T1DJM,8.5,2T1DJM,8.5,2T1DJM,8.5,2T1DJM,8.5,2T1DJM,8.5,2T1DJM,8.5,2T1DJM,8.5,2T1DJM,8.5,2T1DJM,8.5,2T1DJM,8.5,2T1DJM,8.5,2T1DJM,8.5,2T1DJM,8.5,2T1DJM,8.5,2T1DJM,8.5
856,J-02-11,S90CD9,10.0,S90CD9,10.0,S90CD9,10.0,S90CD9,10.0,S90CD9,10.0,S90CD9,10.0,S90CD9,10.0,S90CD9,10.0,S90CD9,10.0,S90CD9,10.0,S90CD9,10.0,S90CD9,10.0,S90CD9,10.0,S90CD9,10.0,S90CD9,10.0,S90CD9,10.0,S90CD9,10.0,S90CD9,10.0
857,J-02-12,S90CD9,8.0,S90CD9,8.0,S90CD9,8.0,S90CD9,8.0,S90CD9,8.0,S90CD9,8.0,S90CD9,8.0,S90CD9,8.0,S90CD9,8.0,S90CD9,8.0,S90CD9,8.0,S90CD9,8.0,S90CD9,8.0,S90CD9,8.0,S90CD9,8.0,S90CD9,8.0,S90CD9,8.0,S90CD9,8.0
858,J-02-13,XPZSZ1,9.0,XPZSZ1,9.0,XPZSZ1,9.0,XPZSZ1,9.0,XPZSZ1,9.0,XPZSZ1,9.0,XPZSZ1,9.0,XPZSZ1,9.0,XPZSZ1,9.0,XPZSZ1,9.0,XPZSZ1,9.0,XPZSZ1,9.0,XPZSZ1,9.0,XPZSZ1,9.0,XPZSZ1,9.0,XPZSZ1,9.0,XPZSZ1,9.0,XPZSZ1,9.0
864,J-03-11,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5
865,J-03-12,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5
866,J-03-13,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0
872,J-04-11,G8ASPE,7.5,G8ASPE,7.5,G8ASPE,7.5,G8ASPE,7.5,G8ASPE,7.5,G8ASPE,7.5,G8ASPE,7.5,G8ASPE,7.5,G8ASPE,7.5,G8ASPE,7.5,G8ASPE,7.5,G8ASPE,7.5,G8ASPE,7.5,G8ASPE,7.5,G8ASPE,7.5,G8ASPE,7.5,G8ASPE,7.5,G8ASPE,7.5
873,J-04-12,4E0KXI,12.0,4E0KXI,12.0,4E0KXI,12.0,4E0KXI,12.0,4E0KXI,12.0,4E0KXI,12.0,4E0KXI,12.0,4E0KXI,12.0,4E0KXI,12.0,4E0KXI,12.0,4E0KXI,12.0,4E0KXI,12.0,4E0KXI,12.0,4E0KXI,12.0,4E0KXI,12.0,4E0KXI,12.0,4E0KXI,12.0,4E0KXI,12.0
874,J-04-13,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0
880,J-05-11,2T1DJM,14.0,2T1DJM,14.0,2T1DJM,14.0,2T1DJM,14.0,2T1DJM,14.0,2T1DJM,14.0,2T1DJM,14.0,2T1DJM,14.0,2T1DJM,14.0,2T1DJM,14.0,2T1DJM,14.0,2T1DJM,14.0,2T1DJM,14.0,2T1DJM,14.0,2T1DJM,14.0,2T1DJM,14.0,2T1DJM,14.0,2T1DJM,14.0
881,J-05-12,05W6TK,8.5,05W6TK,8.5,05W6TK,8.5,05W6TK,8.5,05W6TK,8.5,05W6TK,8.5,05W6TK,8.5,05W6TK,8.5,05W6TK,8.5,05W6TK,8.5,05W6TK,8.5,05W6TK,8.5,05W6TK,8.5,05W6TK,8.5,05W6TK,8.5,05W6TK,8.5,05W6TK,8.5,05W6TK,8.5
882,J-05-13,800OVF,9.5,800OVF,9.5,800OVF,9.5,800OVF,9.5,800OVF,9.5,800OVF,9.5,800OVF,9.5,800OVF,9.5,800OVF,9.5,800OVF,9.5,800OVF,9.5,800OVF,9.5,800OVF,9.5,800OVF,9.5,800OVF,9.5,800OVF,9.5,800OVF,9.5,800OVF,9.5
888,J-06-11,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0
889,J-06-12,HA0BOB,6.0,HA0BOB,6.0,HA0BOB,6.0,HA0BOB,6.0,HA0BOB,6.0,HA0BOB,6.0,HA0BOB,6.0,HA0BOB,6.0,HA0BOB,6.0,HA0BOB,6.0,HA0BOB,6.0,HA0BOB,6.0,HA0BOB,6.0,HA0BOB,6.0,HA0BOB,6.0,HA0BOB,6.0,HA0BOB,6.0,HA0BOB,6.0
890,J-06-13,1D2ILZ,11.5,1D2ILZ,11.5,1D2ILZ,11.5,1D2ILZ,11.5,1D2ILZ,11.5,1D2ILZ,11.5,1D2ILZ,11.5,1D2ILZ,11.5,1D2ILZ,11.5,1D2ILZ,11.5,1D2ILZ,11.5,1D2ILZ,11.5,1D2ILZ,11.5,1D2ILZ,11.5,1D2ILZ,11.5,1D2ILZ,11.5,1D2ILZ,11.5,1D2ILZ,11.5
896,J-07-11,UNPPMJ,7.0,UNPPMJ,7.0,UNPPMJ,7.0,UNPPMJ,7.0,UNPPMJ,7.0,UNPPMJ,7.0,UNPPMJ,7.0,UNPPMJ,7.0,UNPPMJ,7.0,UNPPMJ,7.0,UNPPMJ,7.0,UNPPMJ,7.0,UNPPMJ,7.0,UNPPMJ,7.0,UNPPMJ,7.0,UNPPMJ,7.0,UNPPMJ,7.0,UNPPMJ,7.0
897,J-07-12,05W6TK,10.0,05W6TK,10.0,05W6TK,10.0,05W6TK,10.0,05W6TK,10.0,05W6TK,10.0,05W6TK,10.0,05W6TK,10.0,05W6TK,10.0,05W6TK,10.0,05W6TK,10.0,05W6TK,10.0,05W6TK,10.0,05W6TK,10.0,05W6TK,10.0,05W6TK,10.0,05W6TK,10.0,05W6TK,10.0
898,J-07-13,2LPO6D,10.0,2LPO6D,10.0,2LPO6D,10.0,2LPO6D,10.0,2LPO6D,10.0,2LPO6D,10.0,2LPO6D,10.0,2LPO6D,10.0,2LPO6D,10.0,2LPO6D,10.0,2LPO6D,10.0,2LPO6D,10.0,2LPO6D,10.0,2LPO6D,10.0,2LPO6D,10.0,2LPO6D,10.0,2LPO6D,10.0,2LPO6D,10.0
904,J-08-11,70EPUK,8.0,70EPUK,8.0,70EPUK,8.0,70EPUK,8.0,70EPUK,8.0,70EPUK,8.0,70EPUK,8.0,70EPUK,8.0,70EPUK,8.0,70EPUK,8.0,70EPUK,8.0,70EPUK,8.0,70EPUK,8.0,70EPUK,8.0,70EPUK,8.0,70EPUK,8.0,70EPUK,8.0,70EPUK,8.0
905,J-08-12,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0,8N10W9,9.0
906,J-08-13,800OVF,10.0,800OVF,10.0,800OVF,10.0,800OVF,10.0,800OVF,10.0,800OVF,10.0,800OVF,10.0,800OVF,10.0,800OVF,10.0,800OVF,10.0,800OVF,10.0,800OVF,10.0,800OVF,10.0,800OVF,10.0,800OVF,10.0,800OVF,10.0,800OVF,10.0,800OVF,10.0
912,J-09-11,05W6TK,11.0,05W6TK,11.0,05W6TK,11.0,05W6TK,11.0,05W6TK,11.0,05W6TK,11.0,05W6TK,11.0,05W6TK,11.0,05W6TK,11.0,05W6TK,11.0,05W6TK,11.0,05W6TK,11.0,05W6TK,11.0,05W6TK,11.0,05W6TK,11.0,05W6TK,11.0,05W6TK,11.0,05W6TK,11.0
913,J-09-12,8E9F1P,13.0,8E9F1P,13.0,8E9F1P,13.0,8E9F1P,13.0,8E9F1P,13.0,8E9F1P,13.0,8E9F1P,13.0,8E9F1P,13.0,8E9F1P,13.0,8E9F1P,13.0,8E9F1P,13.0,8E9F1P,13.0,8E9F1P,13.0,8E9F1P,13.0,8E9F1P,13.0,8E9F1P,13.0,8E9F1P,13.0,8E9F1P,13.0
914,J-09-13,2OAVPY,9.0,2OAVPY,9.0,2OAVPY,9.0,2OAVPY,9.0,2OAVPY,9.0,2OAVPY,9.0,2OAVPY,9.0,2OAVPY,9.0,2OAVPY,9.0,2OAVPY,9.0,2OAVPY,9.0,2OAVPY,9.0,2OAVPY,9.0,2OAVPY,9.0,2OAVPY,9.0,2OAVPY,9.0,2OAVPY,9.0,2OAVPY,9.0
920,J-10-11,J3FI7N,12.0,J3FI7N,12.0,J3FI7N,12.0,J3FI7N,12.0,J3FI7N,12.0,J3FI7N,12.0,J3FI7N,12.0,J3FI7N,12.0,J3FI7N,12.0,J3FI7N,12.0,J3FI7N,12.0,J3FI7N,12.0,J3FI7N,12.0,J3FI7N,12.0,J3FI7N,12.0,J3FI7N,12.0,J3FI7N,12.0,J3FI7N,12.0
921,J-10-12,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0
922,J-10-13,7BU1V7,7.0,7BU1V7,7.0,7BU1V7,7.0,7BU1V7,7.0,7BU1V7,7.0,7BU1V7,7.0,7BU1V7,7.0,7BU1V7,7.0,7BU1V7,7.0,7BU1V7,7.0,7BU1V7,7.0,7BU1V7,7.0,7BU1V7,7.0,7BU1V7,7.0,7BU1V7,7.0,7BU1V7,7.0,7BU1V7,7.0,7BU1V7,7.0
