,originalLocation,col_1_label,col_1_qty,col_2_label,col_2_qty,col_3_label,col_3_qty,col_4_label,col_4_qty,col_5_label,col_5_qty,col_6_label,col_6_qty,col_7_label,col_7_qty,col_8_label,col_8_qty,col_9_label,col_9_qty,col_10_label,col_10_qty,col_11_label,col_11_qty,col_12_label,col_12_qty,col_13_label,col_13_qty,col_14_label,col_14_qty,col_15_label,col_15_qty,col_16_label,col_16_qty,col_17_label,col_17_qty,col_18_label,col_18_qty
653,H-20-23,AHSNWF,4.0,0LNUOV,7.0,WGHG3L,4.0,I1KDJ0,5.0,5IXVJ1,15.0,4E0KXI,6.0,UMKYTJ,5.0,ASG1IT,9.0,0SJH1Z,16.0,U8203G,10.0,7BU1V7,8.0,84ABYS,12.0,EBKM6C,14.0,EYEOXS,4.0,XUZJ74,5.0,32ZKOX,11.0,SMMRK3,7.0,YKQY4X,16.0
654,H-20-30,H51IVV,12.0,TLFT43,13.0,ETU70R,11.0,7BU1V7,9.0,HOUJQN,16.0,EA91CP,12.0,9KZ6W1,9.0,KZ5VR3,5.0,2Z7ZEP,6.0,KTDZY0,6.0,IJBSQT,6.0,4SD17H,8.0,QXS5D1,9.0,6WT73N,6.0,1D2ILZ,15.0,PY5UPB,5.0,4E1WTK,10.0,HOUJQN,16.0
655,H-20-40,HI2X6U,6.0,N6JU7C,8.0,5MNTT7,13.0,9VBE59,14.0,Z26SRT,14.0,CVU3QV,5.0,EQQBND,5.0,NJVZEL,6.0,70EPUK,7.0,G8ASPE,16.0,IPGA7X,13.0,IA7X1P,16.0,56TC1Z,5.0,4SD17H,6.0,84ABYS,7.0,QP56BU,14.0,QP56BU,7.0,K3YA1X,9.0
656,H-22-11,J3FI7N,16.0,SMMRK3,13.0,EAJXUV,4.0,M8W7TS,7.0,T3NVTG,13.0,SVJZKL,8.0,X31OGS,8.0,I2B1FH,15.0,YMN5EM,15.0,JWTWL1,13.0,J3FI7N,9.0,Q50W5L,13.0,XUZJ74,6.0,SVFO5S,11.0,YKQY4X,10.0,Y813MQ,8.0,IYLV38,12.0,SSQFQA,6.0
657,H-22-12,ADT9MG,13.0,I2B1FH,11.0,9KZ6W1,9.0,EO69NY,16.0,CD1NU9,6.0,PY5UPB,11.0,2T1DJM,9.0,I1KDJ0,4.0,IYLV38,13.0,TAHFOD,6.0,DGAONE,5.0,KZ5VR3,12.0,U95NWB,13.0,JGP0ID,9.0,JHSQHS,16.0,Z8KPP8,8.0,EBKM6C,14.0,HGXJD0,10.0
658,H-22-13,A7MDBC,6.0,6M2FJM,14.0,XUZJ74,4.0,UHYJ3A,7.0,LXJQVG,9.0,4E1WTK,15.0,YE890X,13.0,IPGA7X,12.0,Z26SRT,5.0,YE890X,14.0,VWXLZJ,12.0,GPBMZJ,8.0,O7AXAK,10.0,ZGYCSW,10.0,IYV9SV,8.0,BLJLMQ,7.0,6M2FJM,6.0,2T1DJM,13.0
659,H-22-21,YRRNGL,10.0,DF3KQM,11.0,MLV9BR,6.0,EQQBND,4.0,M67GNC,16.0,9KHDG3,14.0,YN8OHN,10.0,2Z7ZEP,11.0,IYXV3Z,11.0,O7AXAK,8.0,AHR20O,7.0,HGXJD0,9.0,QM2UH1,13.0,5MNTT7,8.0,TNAHD4,5.0,XUZJ74,7.0,6NDM0O,15.0,CD1NU9,6.0
660,H-22-22,VWXLZJ,10.0,D05ZS7,13.0,W25EZN,14.0,TQBVRI,7.0,4E0KXI,11.0,ASG1IT,5.0,B24J86,5.0,WGHG3L,10.0,WH1BJI,16.0,ADT9MG,8.0,6MKIC6,16.0,AB9XBU,15.0,2LPO6D,16.0,KZ5VR3,9.0,3LQL9L,13.0,2LPO6D,16.0,DSQXYR,9.0,QP56BU,5.0
661,H-22-23,F73ZE1,9.0,0SJH1Z,4.0,AB9XBU,9.0,QVFB0Q,9.0,ASG1IT,6.0,XFQ9CP,9.0,CST1KC,13.0,Y813MQ,7.0,JGP0ID,12.0,8N10W9,12.0,5P2MVG,4.0,3LQL9L,4.0,IPGA7X,11.0,M67GNC,11.0,122OKQ,16.0,TNAHD4,15.0,JUUL5B,10.0,QP56BU,12.0
662,H-22-30,SVFO5S,6.0,37VA62,13.0,ASG1IT,7.0,WRRW1W,16.0,7GC57K,9.0,4SD17H,5.0,XSFSKX,11.0,HLOISD,9.0,8D9SAW,10.0,6M2FJM,9.0,T3NVTG,6.0,SSQFQA,10.0,DGAONE,12.0,6WT73N,11.0,NJVZEL,11.0,PZUF7K,10.0,4E0KXI,14.0,YN8OHN,15.0
663,H-22-40,YMN5EM,13.0,Z26SRT,7.0,122OKQ,5.0,XSFSKX,5.0,JGP0ID,14.0,5HQR89,11.0,YN8OHN,5.0,84ABYS,5.0,DNLEH7,11.0,KZ5VR3,11.0,SSQFQA,16.0,HOUGRO,12.0,JHSQHS,8.0,PP9DNA,15.0,GPBMZJ,7.0,JUUL5B,11.0,CVU3QV,12.0,8N10W9,15.0
664,H-24-11,U8203G,12.0,IPGA7X,8.0,IYXV3Z,9.0,ZRCYSH,10.0,J2URNJ,8.0,GPBMZJ,5.0,ETU70R,16.0,UDF17E,7.0,JEGRCL,12.0,EQQBND,12.0,KZ5VR3,6.0,37VA62,9.0,56TC1Z,4.0,TBCCF7,13.0,CST1KC,7.0,UU4A1K,13.0,JWTWL1,12.0,TB6WIP,5.0
665,H-24-12,SWN7AU,14.0,DNLEH7,11.0,I1KDJ0,9.0,QM2UH1,9.0,IYXV3Z,4.0,6MKIC6,9.0,SVFO5S,7.0,JWTWL1,4.0,ZGYCSW,16.0,N6JU7C,14.0,WRRW1W,15.0,HLOISD,4.0,5X8RAN,13.0,8D9SAW,11.0,G8ASPE,14.0,JCNON3,8.0,0SJH1Z,9.0,F29V5I,15.0
666,H-24-13,JU0ODD,9.0,6M2FJM,11.0,F0P5OQ,11.0,DNLEH7,7.0,122OKQ,9.0,6MKIC6,7.0,V7JUQL,13.0,YXGRMP,13.0,O7AXAK,10.0,8E9F1P,13.0,CU53FM,10.0,TBCCF7,12.0,CVU3QV,6.0,TNAHD4,7.0,6M2FJM,9.0,2OAVPY,13.0,9KZ6W1,13.0,TB6WIP,4.0
667,H-24-21,F7LULH,4.0,HLOISD,4.0,EO69NY,16.0,QOMHJ2,4.0,E2ES5Z,12.0,5X8RAN,10.0,W518XY,9.0,AB9XBU,14.0,XSFSKX,11.0,37VA62,12.0,1ENECA,13.0,PY5UPB,4.0,F73ZE1,15.0,9FWH2G,8.0,XSFSKX,4.0,Z8KPP8,10.0,63KAC1,10.0,7BU1V7,16.0
668,H-24-22,FQ53YY,15.0,D05ZS7,14.0,JU0ODD,16.0,ODZZLY,9.0,JEGRCL,16.0,4E0KXI,5.0,DF3KQM,10.0,J3FI7N,10.0,5IXVJ1,13.0,QXS5D1,10.0,B24J86,16.0,TOENMT,6.0,8E9F1P,5.0,QP56BU,14.0,RBKNR4,4.0,KUFVRI,7.0,VHQ356,7.0,Y813MQ,11.0
669,H-24-23,69L9MX,12.0,6M2FJM,8.0,HCMI82,5.0,05W6TK,8.0,N6JU7C,8.0,J3FI7N,11.0,Y813MQ,11.0,ODZZLY,11.0,GPBMZJ,5.0,U8203G,10.0,Z8KPP8,16.0,HOUGRO,5.0,HOUGRO,10.0,I2B1FH,9.0,EUMBM7,14.0,JHSQHS,6.0,YN8OHN,13.0,JUUL5B,14.0
670,H-24-30,RAUDQ6,8.0,T3NVTG,9.0,JGP0ID,15.0,2LPO6D,14.0,F29V5I,15.0,UU4A1K,16.0,5IXVJ1,4.0,UU4A1K,16.0,9S4AF8,16.0,XLTRGL,5.0,5IXVJ1,8.0,ZX6MUV,16.0,4E1WTK,16.0,Z26SRT,11.0,PP9DNA,8.0,63KAC1,6.0,122OKQ,4.0,ADT9MG,9.0
671,H-24-40,TB6WIP,7.0,5MNTT7,5.0,XPZSZ1,4.0,02MRUH,11.0,WH1BJI,8.0,UU4A1K,13.0,APQKWK,16.0,TB6WIP,14.0,IYXV3Z,6.0,XSFSKX,7.0,AKP0A7,11.0,V7JUQL,8.0,I2B1FH,12.0,F98BNI,4.0,6WT73N,16.0,B24J86,14.0,2OAVPY,9.0,37VA62,13.0
672,I-01-11,JEGRCL,7.5,JEGRCL,7.5,JEGRCL,7.5,JEGRCL,7.5,JEGRCL,7.5,JEGRCL,7.5,JEGRCL,7.5,JEGRCL,7.5,JEGRCL,7.5,JEGRCL,7.5,JEGRCL,7.5,JEGRCL,7.5,JEGRCL,7.5,JEGRCL,7.5,JEGRCL,7.5,JEGRCL,7.5,JEGRCL,7.5,JEGRCL,7.5
673,I-01-12,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0
674,I-01-13,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0,JEGRCL,9.0
675,I-01-21,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0,JEGRCL,7.0
676,I-01-22,JEGRCL,8.0,JEGRCL,8.0,JEGRCL,8.0,JEGRCL,8.0,JEGRCL,8.0,JEGRCL,8.0,JEGRCL,8.0,JEGRCL,8.0,JEGRCL,8.0,JEGRCL,8.0,JEGRCL,8.0,JEGRCL,8.0,JEGRCL,8.0,JEGRCL,8.0,JEGRCL,8.0,JEGRCL,8.0,JEGRCL,8.0,JEGRCL,8.0
677,I-01-23,JEGRCL,8.5,JEGRCL,8.5,JEGRCL,8.5,JEGRCL,8.5,JEGRCL,8.5,JEGRCL,8.5,JEGRCL,8.5,JEGRCL,8.5,JEGRCL,8.5,JEGRCL,8.5,JEGRCL,8.5,JEGRCL,8.5,JEGRCL,8.5,JEGRCL,8.5,JEGRCL,8.5,JEGRCL,8.5,JEGRCL,8.5,JEGRCL,8.5
678,I-01-30,ZGYCSW,6.0,SWN7AU,14.0,8N10W9,6.0,NISP6K,11.0,02MRUH,10.0,E2ES5Z,8.0,IA7X1P,16.0,AB9XBU,4.0,70EPUK,5.0,32ZKOX,12.0,2OAVPY,16.0,EAJXUV,4.0,XUZJ74,4.0,YE890X,13.0,UCRNWD,6.0,9VBE59,8.0,TNAHD4,12.0,8E9F1P,6.0
679,I-01-40,2OAVPY,8.0,9KHDG3,12.0,C5O9C9,15.0,8E9F1P,7.0,2T1DJM,7.0,84ABYS,5.0,QTMT7N,16.0,JCNON3,15.0,F98BNI,16.0,IA7X1P,6.0,7GC57K,9.0,JHSQHS,9.0,GPBMZJ,12.0,YKQY4X,6.0,JUUL5B,4.0,PP9DNA,4.0,JHSQHS,5.0,G8ASPE,11.0
680,I-02-11,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0
681,I-02-12,JEGRCL,12.0,JEGRCL,12.0,JEGRCL,12.0,JEGRCL,12.0,JEGRCL,12.0,JEGRCL,12.0,JEGRCL,12.0,JEGRCL,12.0,JEGRCL,12.0,JEGRCL,12.0,JEGRCL,12.0,JEGRCL,12.0,JEGRCL,12.0,JEGRCL,12.0,JEGRCL,12.0,JEGRCL,12.0,JEGRCL,12.0,JEGRCL,12.0
682,I-02-13,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0
683,I-02-21,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0,TNAHD4,7.0
684,I-02-22,TNAHD4,8.0,TNAHD4,8.0,TNAHD4,8.0,TNAHD4,8.0,TNAHD4,8.0,TNAHD4,8.0,TNAHD4,8.0,TNAHD4,8.0,TNAHD4,8.0,TNAHD4,8.0,TNAHD4,8.0,TNAHD4,8.0,TNAHD4,8.0,TNAHD4,8.0,TNAHD4,8.0,TNAHD4,8.0,TNAHD4,8.0,TNAHD4,8.0
685,I-02-23,TNAHD4,8.5,TNAHD4,8.5,TNAHD4,8.5,TNAHD4,8.5,TNAHD4,8.5,TNAHD4,8.5,TNAHD4,8.5,TNAHD4,8.5,TNAHD4,8.5,TNAHD4,8.5,TNAHD4,8.5,TNAHD4,8.5,TNAHD4,8.5,TNAHD4,8.5,TNAHD4,8.5,TNAHD4,8.5,TNAHD4,8.5,TNAHD4,8.5
686,I-02-30,SVJZKL,10.0,JGP0ID,11.0,VWXLZJ,5.0,PY5UPB,8.0,DF3KQM,6.0,F29V5I,5.0,HOUJQN,8.0,6M2FJM,13.0,2Z7ZEP,13.0,YN8OHN,7.0,H1I7JZ,12.0,O9YFO8,8.0,56TC1Z,13.0,3LQL9L,6.0,DNLEH7,4.0,2LPO6D,7.0,D8AMD3,9.0,E2ES5Z,6.0
687,I-02-40,2LPO6D,16.0,AHR20O,6.0,1D2ILZ,6.0,J3FI7N,5.0,PY5UPB,14.0,NM6C73,13.0,F29V5I,8.0,6MKIC6,11.0,IYLV38,10.0,2OAVPY,7.0,TB6WIP,9.0,HA0BOB,10.0,JUUL5B,14.0,JCNON3,16.0,SSQFQA,4.0,ZVUW6Z,8.0,6M2FJM,12.0,ADT9MG,14.0
688,I-03-11,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0
689,I-03-12,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0,WRRW1W,7.0
690,I-03-13,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0
691,I-03-21,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5
692,I-03-22,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5,JEGRCL,9.5
693,I-03-23,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5,WRRW1W,7.5
694,I-03-30,T3NVTG,5.0,YKQY4X,8.0,IYLV38,16.0,05W6TK,15.0,A7MDBC,10.0,SVFO5S,16.0,Q164T6,12.0,AB9XBU,4.0,YE890X,5.0,84ABYS,8.0,AHR20O,13.0,IA7X1P,16.0,Q50W5L,10.0,ZGYCSW,12.0,1D2ILZ,12.0,3LQL9L,12.0,YRRNGL,8.0,C5O9C9,5.0
695,I-03-40,O7AXAK,5.0,WH1BJI,15.0,JHSQHS,4.0,69L9MX,9.0,PP9DNA,5.0,DNLEH7,8.0,5X8RAN,15.0,QXS5D1,14.0,CST1KC,4.0,ULG3QT,9.0,O9YFO8,5.0,XUZJ74,9.0,O7AXAK,4.0,TLFT43,5.0,F73ZE1,16.0,SVFO5S,12.0,W518XY,14.0,IYXV3Z,8.0
696,I-04-11,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0,I1KDJ0,10.0
697,I-04-12,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0
698,I-04-13,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0
699,I-04-21,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5
700,I-04-22,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5,TNAHD4,9.5
701,I-04-23,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5,I1KDJ0,7.5
702,I-04-30,YRRNGL,8.0,X0HH8Y,4.0,SMMRK3,12.0,0LNUOV,16.0,RUUOCB,10.0,0LNUOV,16.0,CU53FM,6.0,1JT1XB,8.0,HCMI82,13.0,QTMT7N,4.0,TOENMT,10.0,UHYJ3A,13.0,DNLEH7,10.0,YN8OHN,15.0,B24J86,10.0,E5CISL,9.0,JGP0ID,6.0,5MNTT7,6.0
703,I-04-40,QVFB0Q,4.0,TBCCF7,13.0,QOMHJ2,16.0,SVJZKL,9.0,ULG3QT,10.0,YN8OHN,15.0,I1KDJ0,8.0,5HQR89,4.0,3LQL9L,6.0,SVJZKL,10.0,84ABYS,9.0,JGP0ID,15.0,4SD17H,7.0,DNLEH7,10.0,6M2FJM,4.0,IYLV38,15.0,TBCCF7,4.0,J2URNJ,16.0
704,I-05-11,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5
705,I-05-12,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5
706,I-05-13,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0,WRRW1W,9.0
707,I-05-21,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0,JEGRCL,10.0
708,I-05-22,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5,WRRW1W,8.5
709,I-05-23,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5,JEGRCL,10.5
710,I-05-30,Z8KPP8,5.0,JUUL5B,10.0,E2ES5Z,11.0,M67GNC,12.0,4ILN0A,6.0,SSQFQA,9.0,J2URNJ,8.0,6MKIC6,15.0,IJBSQT,4.0,VHQ356,8.0,IYV9SV,13.0,F98BNI,11.0,U95NWB,16.0,32ZKOX,11.0,YE890X,15.0,JUUL5B,16.0,O9YFO8,8.0,AHR20O,10.0
711,I-05-40,F0P5OQ,5.0,ZX6MUV,4.0,GPBMZJ,12.0,M8W7TS,9.0,56TC1Z,12.0,G8ASPE,10.0,V7JUQL,11.0,D05ZS7,11.0,7GC57K,8.0,EQQBND,5.0,ZGYCSW,13.0,XUZJ74,8.0,A7MDBC,5.0,HOUJQN,11.0,EA91CP,16.0,Z8KPP8,13.0,AHR20O,9.0,SY1DDY,13.0
712,I-06-11,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0
713,I-06-12,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5
714,I-06-13,TNAHD4,10.5,TNAHD4,10.5,TNAHD4,10.5,TNAHD4,10.5,TNAHD4,10.5,TNAHD4,10.5,TNAHD4,10.5,TNAHD4,10.5,TNAHD4,10.5,TNAHD4,10.5,TNAHD4,10.5,TNAHD4,10.5,TNAHD4,10.5,TNAHD4,10.5,TNAHD4,10.5,TNAHD4,10.5,TNAHD4,10.5,TNAHD4,10.5
715,I-06-21,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0,I1KDJ0,8.0
716,I-06-22,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5
717,I-06-23,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0,I1KDJ0,9.0
718,I-06-30,32ZKOX,4.0,D8AMD3,13.0,FJ25W1,16.0,HGXJD0,9.0,6M2FJM,6.0,QVFB0Q,12.0,32ZKOX,9.0,O7TSVL,10.0,SWN7AU,16.0,M8W7TS,11.0,4ILN0A,4.0,3LQL9L,8.0,M8W7TS,9.0,O7AXAK,4.0,I1KDJ0,12.0,5HQR89,11.0,YN8OHN,9.0,VWXLZJ,7.0
